85.536,1.5806,1.7024,1.2068,0.48513,0.2954,0.12332,0.16391,0.041016,1.5769,1.9404,1.3759,0.56888,0.37312,0.11506,0.078646,0.044544,0.45051,0.74999,0.77419,0.46962,0.1177,0.1115,0.096547,0.021646
86.768,1.6029,1.783,1.1614,0.47618,0.24284,0.12286,0.1675,0.050035,1.4303,1.634,1.0222,0.45957,0.26889,0.14849,0.076554,0.035828,0.43418,0.75333,0.66458,0.35982,0.13975,0.10571,0.0773,0.015089
87.91,1.6133,1.284,0.95315,0.4149,0.24113,0.16328,0.048264,0.0074625,1.6495,1.4671,0.97266,0.42283,0.1855,0.10044,0.032996,0.087667,0.63805,0.64179,0.55046,0.3191,0.14489,0.095492,0.056173,0.00013911
87.325,1.4849,1.4853,0.99997,0.46911,0.22999,0.18428,0.086501,0.051812,1.6216,1.5838,1.114,0.54738,0.28762,0.12376,0.049217,0.0064728,0.52218,0.65245,0.60303,0.3256,0.11677,0.08434,0.016019,0.029089
86.334,1.8764,1.5424,0.98083,0.49411,0.19365,0.088954,0.057521,0.049407,1.8517,1.7049,1.1725,0.46943,0.26736,0.10362,0.058807,0.0030875,0.69832,0.81772,0.60515,0.33379,0.1481,0.094046,0.033033,0.02109
87.441,1.697,1.3948,0.76638,0.43817,0.22874,0.13077,0.063495,0.015243,1.6826,1.4752,1.0956,0.59142,0.29328,0.093219,0.13925,0.007453,0.66555,0.71652,0.55947,0.27521,0.12886,0.091268,0.0062114,0.0029494
86.439,1.6622,1.4193,0.934,0.49884,0.26871,0.11665,0.11977,0.067825,1.6306,1.588,1.2682,0.64107,0.35891,0.19248,0.049654,0.042198,0.69365,0.67981,0.63234,0.40496,0.14566,0.068903,0.059451,0.017764
87.205,1.726,1.5054,0.99193,0.47086,0.28271,0.095376,0.061903,0.027373,1.5694,1.5085,1.0397,0.53379,0.25948,0.15865,0.096698,0.01035,0.58915,0.71535,0.56743,0.36965,0.11056,0.053471,0.040922,0.010183
88.065,1.657,1.2042,0.86482,0.45615,0.18287,0.06598,0.089884,0.059052,1.6329,1.3641,0.93199,0.52377,0.29315,0.11218,0.075438,0.013309,0.701,0.67679,0.48218,0.29513,0.093924,0.098057,0.061531,0.00013209
88.17,1.8178,1.4735,0.92899,0.39067,0.2154,0.080691,0.064701,0.032248,1.553,1.2197,0.87963,0.44202,0.20845,0.069926,0.051294,0.023818,0.71289,0.65136,0.50018,0.33304,0.077369,0.093091,0.0095224,0.00085464
