98.106,0.053403,0.090957,0.081789,0.073247,0.065512,0.088674,0.082402,0.029031,0.053823,0.10611,0.10205,0.085795,0.096781,0.25588,0.12482,0.34259,0.011962,0.036536,0.044888,0.035739,0.013133,0.011258,0.0067247,0.00077088
98.07,0.052131,0.088681,0.073033,0.091556,0.07983,0.19343,0.11877,0.060471,0.046029,0.082486,0.077829,0.069301,0.099901,0.21049,0.2309,0.18673,0.010737,0.034537,0.035537,0.028813,0.013302,0.034683,0.0099838,0.0012577
98.667,0.027035,0.033893,0.033405,0.028918,0.047806,0.17662,0.29226,0.3759,0.027775,0.040449,0.028443,0.025516,0.037082,0.039034,0.029938,0.027821,0.0090032,0.015288,0.013145,0.010138,0.0053712,0.0040053,0.0035834,0.00019952
98.701,0.035381,0.051461,0.055074,0.041602,0.034177,0.064906,0.058312,0.077272,0.038402,0.063173,0.052617,0.061936,0.0519,0.1655,0.19767,0.16011,0.0098928,0.021861,0.023686,0.013984,0.0068844,0.0082335,0.0041136,0.0011196
98.346,0.044117,0.054539,0.050916,0.044053,0.04472,0.031781,0.020991,0.033719,0.042868,0.059669,0.061915,0.052244,0.04992,0.18291,0.44057,0.34353,0.013105,0.026622,0.02238,0.016997,0.0080573,0.005758,0.0029201,0.00011876
98.425,0.069087,0.089109,0.078054,0.062827,0.088583,0.13276,0.16077,0.14951,0.069121,0.099691,0.09258,0.069063,0.086177,0.080658,0.05794,0.028038,0.023337,0.040763,0.033814,0.024955,0.01805,0.016318,0.0035736,0.00062779
97.175,0.098087,0.12113,0.10416,0.085108,0.13457,0.098099,0.19086,0.30439,0.097325,0.14825,0.15555,0.14371,0.16051,0.18456,0.19496,0.32401,0.036861,0.054508,0.059008,0.04407,0.018367,0.029578,0.031744,0.0052174
98.806,0.073629,0.093049,0.073644,0.049882,0.063067,0.033632,0.030183,0.022856,0.066586,0.098634,0.084478,0.071018,0.057569,0.078812,0.092549,0.041041,0.021654,0.044325,0.04108,0.028236,0.012454,0.0087398,0.0057354,0.0011415
98,0.068261,0.073096,0.068731,0.071357,0.053659,0.057125,0.054444,0.090253,0.064478,0.088812,0.081294,0.093447,0.12328,0.11561,0.41221,0.33481,0.023539,0.037024,0.032989,0.022994,0.01068,0.013654,0.0068994,0.00088435
98.608,0.075908,0.088308,0.070431,0.041938,0.045339,0.061165,0.084321,0.070132,0.064569,0.079044,0.0841,0.088189,0.099919,0.058074,0.095472,0.13498,0.024622,0.037497,0.03416,0.028239,0.0097564,0.01013,0.0052666,0.00088679
97.9,0.077097,0.11262,0.093263,0.078228,0.080218,0.21709,0.18562,0.20211,0.085206,0.13273,0.10808,0.090646,0.13444,0.059066,0.12565,0.12129,0.023134,0.053323,0.047232,0.026846,0.017108,0.012867,0.015232,0.0011493
99.125,0.033401,0.0357,0.028049,0.022226,0.018168,0.031516,0.045702,0.043461,0.033676,0.039506,0.038276,0.03876,0.036023,0.078873,0.16405,0.11678,0.013625,0.018208,0.015094,0.010884,0.0063677,0.003128,0.0029157,0.00031484
98.16,0.12884,0.10658,0.089121,0.092136,0.11324,0.15335,0.1261,0.15738,0.076748,0.079136,0.059024,0.049111,0.042411,0.046856,0.14645,0.21904,0.047146,0.04098,0.029363,0.018475,0.008382,0.0064339,0.0019038,0.001888
99.377,0.041433,0.040017,0.030241,0.040457,0.044046,0.0861,0.056187,0.029819,0.031558,0.029959,0.020147,0.02344,0.014725,0.036194,0.013791,0.0062627,0.018584,0.015753,0.010564,0.0099328,0.0038219,0.01756,0.0019121,0.00026294
96.048,0.14209,0.23326,0.21142,0.17263,0.20026,0.22127,0.21185,0.22754,0.15983,0.2845,0.28138,0.27355,0.23642,0.19522,0.28833,0.20073,0.033628,0.096925,0.11191,0.067082,0.042824,0.0318,0.024302,0.0035971
98.83,0.034351,0.064402,0.053751,0.050162,0.052105,0.069907,0.036213,0.30727,0.039803,0.070163,0.069726,0.057194,0.050053,0.050594,0.020178,0.031918,0.0081865,0.024855,0.029228,0.022025,0.012743,0.010977,0.003096,0.00080537
97.381,0.090715,0.11201,0.10841,0.10422,0.14836,0.13374,0.1547,0.15698,0.097446,0.14945,0.20624,0.21876,0.21281,0.1387,0.094804,0.23972,0.035636,0.049445,0.048483,0.055692,0.035271,0.014984,0.00985,0.0030265
