97.556,0.18786,0.21506,0.1165,0.063678,0.039646,0.1046,0.20889,0.16638,0.18237,0.2021,0.10197,0.049396,0.059465,0.099406,0.14961,0.18409,0.064119,0.11749,0.074675,0.026155,0.0089205,0.0087959,0.01125,0.0018674
97.477,0.2047,0.2246,0.12399,0.067174,0.060468,0.087145,0.11742,0.096613,0.19323,0.20988,0.12148,0.077173,0.047066,0.13694,0.18763,0.22322,0.070461,0.12884,0.072842,0.027696,0.012111,0.015829,0.015102,0.0017935
98.843,0.10036,0.11211,0.064174,0.050527,0.040909,0.052141,0.057144,0.026674,0.11097,0.11947,0.066616,0.035648,0.040422,0.037118,0.02882,0.029323,0.038514,0.059233,0.045003,0.01798,0.0064745,0.0073636,0.0093694,0.0002083
98.433,0.15733,0.15916,0.08808,0.046419,0.054156,0.11024,0.017593,0.014179,0.15315,0.15007,0.097947,0.056897,0.030415,0.0449,0.030508,0.093696,0.061321,0.084724,0.05486,0.027021,0.011176,0.012007,0.010041,0.0013572
98.021,0.19894,0.16761,0.091295,0.047816,0.079724,0.046963,0.14884,0.030472,0.2019,0.17308,0.08785,0.058357,0.068463,0.092325,0.063595,0.12455,0.083597,0.10603,0.053487,0.023574,0.010539,0.0060716,0.013145,0.00053158
97.745,0.21029,0.21534,0.10823,0.076094,0.067569,0.15361,0.080792,0.079013,0.198,0.19501,0.098784,0.04978,0.037125,0.086441,0.13723,0.15152,0.078007,0.11349,0.068936,0.025055,0.0093096,0.011527,0.0027214,0.0015167
98.511,0.099747,0.098715,0.04911,0.053181,0.045862,0.10042,0.1379,0.12197,0.095379,0.095473,0.050689,0.041925,0.023843,0.067242,0.12143,0.13226,0.035792,0.055625,0.030681,0.01189,0.0046113,0.0090004,0.0058236,0.00075804
98.626,0.10947,0.10488,0.05273,0.040993,0.037305,0.062109,0.058979,0.083442,0.10137,0.10894,0.052952,0.039345,0.023714,0.051498,0.11893,0.15403,0.03923,0.066556,0.031575,0.01222,0.0061508,0.0080532,0.0086621,0.00071593
98.285,0.12832,0.13341,0.072171,0.054327,0.041963,0.15391,0.12346,0.1186,0.12513,0.14172,0.081909,0.054554,0.045424,0.080306,0.051495,0.088024,0.048469,0.073071,0.041049,0.022874,0.0085166,0.019469,0.0054069,0.0012436
97.602,0.22251,0.26958,0.12648,0.085951,0.072202,0.066644,0.095495,0.065862,0.21615,0.23014,0.12021,0.087028,0.084401,0.12882,0.062164,0.084586,0.078661,0.13751,0.086893,0.038013,0.012694,0.018901,0.0067071,0.0003697
98.222,0.19682,0.19787,0.11231,0.055388,0.065146,0.031706,0.050973,0.044974,0.18748,0.19617,0.11956,0.069565,0.05514,0.053884,0.036595,0.009921,0.07096,0.10871,0.061388,0.023422,0.0090192,0.0065542,0.010851,0.0034424
97.361,0.24612,0.19811,0.11174,0.068698,0.080239,0.092018,0.17941,0.27291,0.227,0.17387,0.094688,0.12079,0.085642,0.1653,0.085181,0.10585,0.10988,0.10754,0.055405,0.020843,0.011497,0.010454,0.014502,0.0010021
98.587,0.098545,0.095312,0.058425,0.031183,0.02381,0.018921,0.016602,0.0064035,0.091454,0.099945,0.051315,0.044693,0.051275,0.17512,0.25887,0.14401,0.035081,0.053005,0.032009,0.012209,0.0043018,0.00374,0.0062811,0.00070727
98.79,0.12958,0.12304,0.061235,0.035931,0.034272,0.03081,0.030837,0.051833,0.12389,0.1272,0.065847,0.035409,0.0503,0.035405,0.048146,0.034102,0.05051,0.073539,0.036066,0.013586,0.0077556,0.0055997,0.0043071,0.00035376
98.67,0.07702,0.076526,0.040266,0.023785,0.016007,0.055195,0.096393,0.10702,0.075881,0.078246,0.043267,0.02834,0.024142,0.13268,0.14473,0.18875,0.02809,0.047216,0.024117,0.01073,0.0030899,0.006013,0.0019671,0.00082486
97.558,0.17366,0.17733,0.092268,0.050844,0.072574,0.11837,0.15114,0.1214,0.1682,0.16881,0.090117,0.065193,0.046994,0.13547,0.29892,0.24139,0.062803,0.096782,0.052636,0.020881,0.007842,0.010133,0.0161,0.002059
98.09,0.17192,0.19746,0.10526,0.053264,0.057151,0.058207,0.11274,0.087298,0.15757,0.1768,0.098617,0.056561,0.03442,0.080051,0.092417,0.094006,0.056948,0.10481,0.073966,0.022292,0.0052873,0.0062824,0.0062517,0.00051128
98.156,0.16833,0.19944,0.11666,0.063968,0.038034,0.098578,0.0858,0.061929,0.16303,0.18854,0.098992,0.052201,0.036255,0.065284,0.074118,0.057121,0.057438,0.10526,0.064742,0.024823,0.007942,0.006599,0.0079386,0.00064003
98.63,0.14009,0.12489,0.070229,0.050615,0.025156,0.068137,0.11471,0.069769,0.1243,0.10153,0.052322,0.024077,0.033471,0.034696,0.075405,0.080455,0.057782,0.064699,0.031359,0.010112,0.0044032,0.0041802,0.0061727,0.0010293
98.575,0.071011,0.087651,0.062333,0.059713,0.11781,0.15218,0.19943,0.11245,0.068304,0.086765,0.066353,0.05012,0.045553,0.042109,0.022221,0.040752,0.023038,0.039097,0.03017,0.016545,0.0094202,0.010168,0.010006,0.0020964
99.069,0.066045,0.076318,0.038296,0.028558,0.026157,0.059062,0.040776,0.047742,0.066243,0.076201,0.046496,0.023302,0.037979,0.055402,0.070618,0.055878,0.02277,0.041335,0.026784,0.010545,0.0037354,0.0057702,0.0047089,0.00043963
96.759,0.23339,0.24954,0.14112,0.079123,0.081318,0.18032,0.13656,0.13478,0.22462,0.23831,0.1241,0.085114,0.12292,0.2895,0.2167,0.31308,0.085407,0.1307,0.079985,0.028952,0.0086885,0.027651,0.024136,0.005417
98.426,0.15427,0.17171,0.089951,0.042193,0.076742,0.042627,0.12699,0.070078,0.13902,0.14618,0.079778,0.039084,0.042383,0.037607,0.035704,0.041078,0.051316,0.091339,0.052516,0.01765,0.0068282,0.0055251,0.012291,0.0012796
98.776,0.12129,0.12515,0.065201,0.042182,0.020591,0.033252,0.057673,0.022395,0.11943,0.12793,0.063776,0.045664,0.030792,0.06141,0.049418,0.046084,0.041677,0.073474,0.040585,0.014474,0.0049592,0.0071325,0.0096548,0.00021645
98.244,0.13828,0.1529,0.10087,0.06064,0.051227,0.063096,0.050787,0.026393,0.13922,0.15504,0.098582,0.065111,0.073399,0.064155,0.12625,0.14668,0.047817,0.083965,0.058812,0.025542,0.0088654,0.0078578,0.010257,0.0005408
98.094,0.11988,0.10487,0.057092,0.04876,0.072334,0.13449,0.1855,0.12172,0.12089,0.10799,0.06545,0.051562,0.041378,0.12361,0.14169,0.21202,0.051793,0.059046,0.034151,0.020785,0.0064544,0.013395,0.0089206,0.0022394
98.277,0.14287,0.13252,0.067635,0.059778,0.039218,0.095448,0.13355,0.088368,0.13969,0.13278,0.07086,0.066166,0.061688,0.11363,0.086951,0.073616,0.056861,0.076293,0.039729,0.018312,0.006663,0.013006,0.0067289,0.00078216
97.434,0.22792,0.18724,0.10449,0.061628,0.095298,0.14189,0.14827,0.079692,0.23427,0.20705,0.098316,0.083574,0.051863,0.2526,0.10199,0.14186,0.10037,0.11992,0.059892,0.035933,0.011511,0.014483,0.0049356,0.00068049
98.131,0.14398,0.12731,0.067942,0.04275,0.040696,0.053264,0.11499,0.076389,0.15805,0.15643,0.081469,0.054742,0.055275,0.093709,0.1047,0.26987,0.062397,0.081222,0.042288,0.018202,0.0062989,0.0057132,0.011038,0.00047653
98.003,0.19434,0.17418,0.098252,0.055228,0.057139,0.055325,0.11744,0.05537,0.18368,0.1578,0.093831,0.060618,0.048541,0.082286,0.096394,0.18152,0.082619,0.095648,0.056377,0.02068,0.0079749,0.0056394,0.014225,0.0017373
98.084,0.14148,0.13699,0.084704,0.054363,0.073094,0.097417,0.10262,0.10725,0.13872,0.15066,0.090391,0.07734,0.072627,0.16435,0.10766,0.10475,0.053445,0.077013,0.049779,0.01823,0.0076103,0.0028083,0.0019435,0.0006715
98.538,0.14885,0.13116,0.079142,0.051451,0.064896,0.087639,0.054724,0.040761,0.13771,0.13158,0.070069,0.039682,0.050347,0.040328,0.049489,0.07285,0.05974,0.075568,0.042972,0.016295,0.0062427,0.0084577,0.0018482,0.00022232
98.437,0.15111,0.12815,0.061194,0.044053,0.040155,0.05466,0.0766,0.050757,0.14061,0.11948,0.057515,0.042292,0.044577,0.078372,0.06824,0.18836,0.061651,0.082254,0.038926,0.017558,0.0067282,0.0072166,0.0023141,0.00014951
98.092,0.15513,0.14167,0.096152,0.060193,0.071526,0.07425,0.057227,0.10688,0.14301,0.12896,0.066214,0.049327,0.056964,0.13244,0.14439,0.17274,0.056413,0.082491,0.046702,0.030157,0.014226,0.014257,0.0054554,0.0011138
97.749,0.25124,0.22736,0.13215,0.0541,0.062695,0.10893,0.11204,0.082209,0.21259,0.20246,0.101,0.051894,0.038021,0.047949,0.1442,0.063502,0.094967,0.13115,0.069625,0.025374,0.010673,0.0093869,0.015247,0.002166
98.921,0.037815,0.050758,0.046793,0.052611,0.031738,0.094387,0.1998,0.13567,0.034601,0.049823,0.042577,0.05103,0.047674,0.030372,0.043796,0.022923,0.012584,0.022405,0.022896,0.021652,0.0095401,0.0094468,0.0075061,0.00041487
98.494,0.099864,0.095048,0.048528,0.031491,0.02581,0.087295,0.24999,0.19381,0.099745,0.09272,0.045408,0.033578,0.030298,0.032811,0.046464,0.13561,0.041869,0.055876,0.030876,0.014681,0.0059162,0.0035775,0.0035126,0.0015303
98.723,0.12408,0.10101,0.063667,0.038971,0.024779,0.076075,0.12744,0.12328,0.11573,0.10589,0.056671,0.029415,0.023366,0.045178,0.019859,0.019118,0.050256,0.064989,0.034983,0.015578,0.0071908,0.0045768,0.0049292,0.00036501
98.716,0.1309,0.12563,0.070044,0.04217,0.035927,0.058748,0.077232,0.022331,0.12033,0.11103,0.058237,0.043752,0.028711,0.035279,0.040129,0.080672,0.051032,0.071744,0.040933,0.019053,0.0052525,0.0089983,0.0050288,0.00068498
98.302,0.18319,0.17208,0.083438,0.052752,0.038123,0.074104,0.059739,0.10967,0.1734,0.15937,0.08061,0.055206,0.036657,0.037716,0.023088,0.07845,0.073655,0.098002,0.049981,0.024758,0.01143,0.017381,0.00382,0.00093819
98.22,0.14049,0.12642,0.064128,0.057144,0.032357,0.10871,0.30135,0.17081,0.13275,0.11049,0.057795,0.048481,0.039,0.068789,0.076329,0.052656,0.05993,0.065783,0.033441,0.014693,0.0049233,0.007096,0.0062143,0.00056885
99.087,0.079224,0.085306,0.03871,0.028835,0.037354,0.071474,0.021037,0.036895,0.076062,0.079137,0.039318,0.027983,0.022531,0.032684,0.066814,0.044216,0.027979,0.048786,0.026122,0.011544,0.0036706,0.0038038,0.0033367,0.00053888
98.356,0.14048,0.12247,0.073244,0.061346,0.044955,0.1662,0.15986,0.13124,0.12281,0.11746,0.070685,0.040922,0.067501,0.052417,0.052887,0.022777,0.055907,0.064834,0.039188,0.014995,0.0062378,0.0078036,0.0075798,0.00011266
